Date,Home Team,Away Team,Bet Amount,Odds,Profit,Win/Loss,Bet_0,Bet_00-10,Bet_10-20,Bet_20-30,Bet_30-40,Bet_50-60,Bet_60-70,Bet_70-80,Bet_Other,Bet_gols
2022-07-28,794,1008,10,1.66,6.599999999999998,1,False,False,False,True,False,False,False,False,False,False
2022-07-28,341,876,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-28,1090,572,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-28,994,1112,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-28,828,1121,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-28,975,58,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-28,162,546,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-28,975,58,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-07-28,403,399,40,1.44,17.599999999999994,0,False,True,False,False,False,False,False,False,False,False
2022-07-28,549,707,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-07-30,302,556,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,741,516,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,741,516,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-30,202,291,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,992,1112,10,1.44,4.399999999999999,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,411,1102,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,302,556,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-07-30,998,905,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-07-30,671,1135,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,1004,1096,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,842,443,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-07-30,674,1132,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,674,1132,20,2.5,30.0,0,False,False,False,True,False,False,False,False,False,False
2022-07-30,256,682,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,426,949,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-30,680,814,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-07-30,674,1132,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,277,439,10,1.57,5.700000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-07-30,426,949,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,733,1116,10,4.0,30.0,0,False,True,False,False,False,False,False,False,False,False
2022-07-30,243,267,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,480,157,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,397,89,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,694,739,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,694,739,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-30,715,1037,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-07-30,529,251,10,4.0,30.0,0,False,False,False,True,False,False,False,False,False,False
2022-07-30,898,418,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-07-30,557,111,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-07-30,557,111,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-07-30,715,1037,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-01,535,171,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,577,960,40,1.5,20.0,0,False,False,True,False,False,False,False,False,False,False
2022-08-01,688,995,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,987,957,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-01,112,596,10,1.61,6.100000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,228,7,10,1.44,4.399999999999999,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,822,1144,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,228,7,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-01,845,988,40,1.5,20.0,0,False,False,True,False,False,False,False,False,False,False
2022-08-01,978,615,10,1.61,6.100000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-01,284,849,40,1.5,20.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-01,233,1038,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,86,975,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-01,982,44,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-01,298,403,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-01,308,761,40,1.5,20.0,0,False,True,False,False,False,False,False,False,False,False
2022-08-01,187,552,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-02,496,529,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-02,444,730,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-02,965,777,10,1.57,5.700000000000001,1,False,False,False,False,False,True,False,False,False,False
2022-08-02,1133,943,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-02,1154,829,10,1.5,5.0,1,False,False,False,False,False,True,False,False,False,False
2022-08-02,926,399,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-02,1,758,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-02,265,525,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-02,528,50,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-03,1145,464,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-03,21,794,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-03,344,381,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-03,1074,162,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-03,975,223,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-03,894,233,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-03,739,666,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-03,1074,162,10,1.57,5.700000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-03,975,223,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-03,659,213,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-03,267,694,40,1.53,21.200000000000003,0,False,False,True,False,False,False,False,False,False,False
2022-08-03,243,308,10,1.61,6.100000000000001,0,False,False,False,False,False,False,True,False,False,False
2022-08-03,42,723,10,1.44,4.399999999999999,1,False,False,False,True,False,False,False,False,False,False
2022-08-03,91,775,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-03,91,775,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-04,364,357,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-04,543,1100,40,1.5,20.0,0,False,True,False,False,False,False,False,False,False,False
2022-08-04,764,1088,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-04,200,137,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-04,354,1009,40,1.5,20.0,0,False,False,False,False,True,False,False,False,False,False
2022-08-04,193,136,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-04,665,529,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-04,665,529,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-04,202,908,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-04,202,908,10,1.5,5.0,1,False,False,False,False,True,False,False,False,False,False
2022-08-04,202,908,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-04,697,278,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-04,665,529,10,1.44,4.399999999999999,0,False,False,False,False,False,False,True,False,False,False
2022-08-04,287,813,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-04,861,859,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-04,86,374,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-04,86,374,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-05,211,790,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,941,224,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,112,558,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,919,346,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,516,500,10,1.66,6.599999999999998,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,846,508,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,919,346,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-05,589,398,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,600,252,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,754,714,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,707,873,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,209,1007,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,457,449,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-05,1084,299,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-06,1001,197,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,728,1111,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,800,195,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,890,470,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,870,998,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-06,375,245,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,343,614,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,800,195,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,375,245,10,1.72,7.199999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,233,1130,10,1.44,4.399999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,218,982,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,891,154,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,255,825,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,98,933,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,181,223,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,181,223,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,156,118,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,363,977,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,181,223,10,1.83,8.3,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,116,276,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,291,1034,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-06,89,187,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,116,276,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,975,397,10,2.0,10.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,116,276,10,1.85,8.5,1,True,False,False,False,False,False,False,False,False,False
2022-08-06,243,247,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-06,1029,304,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,1156,950,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,1101,742,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,987,189,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,652,196,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,1000,609,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,385,1038,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,271,200,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,693,1049,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,385,1038,40,1.5,20.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-07,1108,80,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,923,221,10,1.44,4.399999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,1108,80,10,1.44,4.399999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,872,627,10,1.5,5.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-07,960,380,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,433,320,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,1091,5,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,306,647,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,399,298,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,775,440,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-07,723,265,10,1.5,5.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-07,110,1077,10,1.44,4.399999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,1144,674,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,1096,444,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,183,379,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,64,571,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,174,269,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,210,669,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,64,571,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,277,926,10,1.5,5.0,0,True,False,False,False,False,False,False,False,False,False
2022-08-08,277,926,10,2.0,10.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-08,98,239,25,1.5,12.5,0,True,False,False,False,False,False,False,False,False,False
2022-08-08,134,612,10,1.44,4.399999999999999,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,710,143,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,1001,441,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,1113,944,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,958,764,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,729,188,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,998,347,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,1154,646,10,1.57,5.700000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,129,794,10,1.66,6.599999999999998,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,129,794,10,1.61,6.100000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,296,185,10,1.66,6.599999999999998,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,449,754,10,1.53,5.300000000000001,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,813,1099,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,293,202,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,740,98,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-09,397,276,10,1.5,5.0,1,True,False,False,False,False,False,False,False,False,False
2022-08-10,24,352,40,1.5,20.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-10,21,662,10,1.66,6.599999999999998,1,False,True,False,False,False,False,False,False,False,False
2022-08-10,863,407,10,1.57,5.700000000000001,1,False,False,False,False,False,False,False,False,False,True
2022-08-10,863,407,40,1.5,20.0,0,False,False,False,False,False,True,False,False,False,False
2022-08-10,223,975,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-10,223,975,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-10,775,91,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-11,490,656,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-11,530,903,10,1.61,6.100000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-11,1156,620,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-11,137,200,40,1.5,20.0,0,False,False,True,False,False,False,False,False,False,False
2022-08-11,849,125,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-11,119,345,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-11,691,88,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-11,529,665,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-11,1015,852,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-11,1076,706,10,1.57,5.700000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-11,374,87,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-11,374,87,10,1.8,8.0,1,False,False,False,False,False,False,False,False,True,False
2022-08-11,831,94,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-12,469,766,40,1.5,20.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-12,501,966,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-12,409,1102,10,1.61,6.100000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-12,508,672,10,1.61,6.100000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-12,711,618,40,1.5,20.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-12,1133,206,10,1.5,5.0,0,False,False,False,False,False,False,True,False,False,False
2022-08-12,668,368,10,1.66,6.599999999999998,1,False,False,False,False,False,False,False,False,False,True
2022-08-12,740,242,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-12,123,532,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-12,272,258,10,1.57,5.700000000000001,1,False,False,False,False,False,False,False,False,False,True
2022-08-12,781,914,40,1.5,20.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-12,203,642,10,1.61,6.100000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-12,895,758,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-12,756,797,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-13,741,1106,40,1.5,20.0,0,False,True,False,False,False,False,False,False,False,False
2022-08-13,83,375,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,609,567,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-13,689,872,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-13,950,446,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-13,350,1020,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,194,652,10,1.5,5.0,0,False,False,False,True,False,False,False,False,False,False
2022-08-13,932,435,10,1.44,4.399999999999999,1,False,False,True,False,False,False,False,False,False,False
2022-08-13,1093,1118,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-13,849,60,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-13,849,60,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-13,440,116,10,1.5,5.0,1,False,False,False,True,False,False,False,False,False,False
2022-08-13,695,1036,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,997,774,10,1.66,6.599999999999998,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,788,41,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,276,775,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-13,181,89,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-13,181,89,10,1.5,5.0,0,False,False,False,False,False,False,True,False,False,False
2022-08-13,690,900,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-14,475,869,10,1.5,5.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-14,582,657,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-14,734,1136,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-14,644,1067,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-14,277,91,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-14,733,289,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-14,277,91,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-14,245,1041,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-14,245,1041,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-14,529,399,10,1.44,4.399999999999999,1,False,False,False,False,False,False,False,True,False,False
2022-08-14,736,1068,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-14,838,165,10,1.5,5.0,0,False,False,False,False,False,False,False,True,False,False
2022-08-14,736,1068,10,1.5,5.0,1,False,False,False,False,False,True,False,False,False,False
2022-08-15,1124,937,10,1.61,6.100000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-15,592,723,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-15,155,648,10,1.53,5.300000000000001,1,False,False,False,False,False,True,False,False,False,False
2022-08-15,270,492,10,1.5,5.0,0,False,False,False,False,False,False,False,False,False,True
2022-08-15,270,492,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-15,444,474,10,1.44,4.399999999999999,1,False,False,True,False,False,False,False,False,False,False
2022-08-15,444,474,10,1.44,4.399999999999999,1,False,False,False,True,False,False,False,False,False,False
2022-08-15,571,136,10,1.5,5.0,0,False,False,False,False,False,False,False,True,False,False
2022-08-15,6,635,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-15,553,930,40,1.5,20.0,0,False,True,False,False,False,False,False,False,False,False
2022-08-15,220,812,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-15,110,893,10,1.44,4.399999999999999,1,False,False,False,True,False,False,False,False,False,False
2022-08-15,586,215,10,1.57,5.700000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-16,703,580,10,1.44,4.399999999999999,1,False,False,False,True,False,False,False,False,False,False
2022-08-16,681,208,10,1.44,4.399999999999999,1,False,False,False,True,False,False,False,False,False,False
2022-08-16,916,1017,10,1.61,6.100000000000001,1,False,False,False,False,True,False,False,False,False,False
2022-08-16,108,1078,10,1.7,7.0,1,False,False,False,False,False,False,False,False,True,False
2022-08-16,101,548,10,1.61,6.100000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-16,525,514,10,1.5,5.0,0,False,False,False,False,True,False,False,False,False,False
2022-08-16,663,831,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-17,32,21,10,1.5,5.0,0,False,False,False,False,False,False,False,True,False,False
2022-08-17,500,409,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,500,409,10,1.5,5.0,1,False,False,False,False,True,False,False,False,False,False
2022-08-17,35,28,10,1.66,6.599999999999998,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,1102,709,10,1.53,5.300000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,1102,709,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-17,830,1113,40,1.5,20.0,0,False,False,False,False,False,True,False,False,False,False
2022-08-17,1040,896,10,1.4,4.0,1,False,False,False,False,False,False,True,False,False,False
2022-08-17,830,1113,10,1.5,5.0,0,False,False,False,False,False,False,False,False,True,False
2022-08-17,568,841,10,1.5,5.0,0,False,False,False,False,False,False,False,False,False,True
2022-08-17,348,148,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-17,348,148,10,1.5,5.0,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,639,1157,10,1.57,5.700000000000001,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,639,1157,10,1.5,5.0,0,False,False,False,False,True,False,False,False,False,False
2022-08-17,723,592,10,1.83,8.3,1,False,False,False,False,False,False,False,False,False,True
2022-08-17,639,1157,40,1.5,20.0,0,False,False,False,False,False,False,True,False,False,False
2022-08-17,66,300,10,1.83,8.3,1,False,False,False,False,False,False,False,False,False,True
2022-08-17,1026,95,10,1.57,5.700000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-17,289,754,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-17,746,754,10,1.57,5.700000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-17,736,261,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-17,399,403,10,1.53,5.300000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-17,399,403,10,1.44,4.399999999999999,1,False,False,True,False,False,False,False,False,False,False
2022-08-17,87,397,10,1.5,5.0,1,False,True,False,False,False,False,False,False,False,False
2022-08-17,743,1068,10,1.44,4.399999999999999,1,False,False,False,False,False,False,True,False,False,False
2022-08-18,374,69,10,1.53,5.300000000000001,1,False,False,False,False,False,False,True,False,False,False
2022-08-18,490,948,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-18,640,724,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-18,1156,483,10,1.53,5.300000000000001,1,False,False,False,True,False,False,False,False,False,False
2022-08-18,133,316,10,1.57,5.700000000000001,1,False,True,False,False,False,False,False,False,False,False
2022-08-18,1073,478,10,1.66,6.599999999999998,1,False,False,False,True,False,False,False,False,False,False
2022-08-18,1090,850,40,1.5,20.0,0,False,False,False,True,False,False,False,False,False,False
